trade_id,symbol,direction,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,result_r,profit_usd,win,confluence_score,quality_factors
435,GBP_JPY,bearish,2017-06-14 21:00:00+00:00,2017-06-26 21:00:00+00:00,141.259402,143.23634693248985,143.3964187780785,139.97719193315288,-0.93,-1110.11,0,19,0
436,USD_JPY,bearish,2017-06-14 21:00:00+00:00,2017-06-26 21:00:00+00:00,110.909088,112.34797417059671,112.27297417059671,110.09075629764197,-1.05,-1265.99,0,15,0
437,EUR_USD,bearish,2017-06-15 21:00:00+00:00,2017-06-26 21:00:00+00:00,1.1190314,1.1260516892279253,1.1260766687954218,1.1148042387227468,-1.0,-1195.75,0,14,0
438,EUR_USD,bearish,2017-06-15 21:00:00+00:00,2017-06-26 21:00:00+00:00,1.11966,1.131776869854502,1.1324317638814632,1.1119969416711222,-0.95,-1138.47,0,14,0
439,CAD_CHF,bearish,2017-06-20 21:00:00+00:00,2017-07-02 21:00:00+00:00,0.73473874,0.7411121889676743,0.7410572219861509,0.7309476508083094,-1.01,-1210.44,0,15,0
440,CAD_CHF,bearish,2017-06-21 21:00:00+00:00,2017-07-02 21:00:00+00:00,0.73428,0.7411124434556976,0.7411142061299972,0.7301794763220018,-1.0,-1199.69,0,15,0
441,USD_CAD,bullish,2017-06-21 21:00:00+00:00,2017-06-26 21:00:00+00:00,1.32590894,1.3150537486582607,1.3158037486582608,1.3319720548050433,-1.07,-1289.06,0,14,0
442,AUD_NZD,bearish,2017-06-21 21:00:00+00:00,2017-07-03 21:00:00+00:00,1.04642008,1.0548476348151932,1.0550465460844867,1.041244200349308,-0.98,-1172.33,0,15,0
443,CAD_CHF,bearish,2017-06-22 21:00:00+00:00,2017-07-02 21:00:00+00:00,0.73473874,0.7411620017517192,0.7411131914064261,0.7309140691561443,-1.01,-1209.19,0,15,0
444,USD_CAD,bullish,2017-06-22 21:00:00+00:00,2017-06-26 21:00:00+00:00,1.32702,1.316133861755396,1.316883861755396,1.3331016829467626,-1.07,-1288.79,0,14,0
445,XAU_USD,bullish,2017-06-23 00:00:00+00:00,2017-06-26 00:00:00+00:00,1270.5452395019531,1244.7794824783323,1244.8544824783323,1285.9596937161257,-1.0,-1203.5,0,19,0
446,USD_CAD,bullish,2017-06-25 21:00:00+00:00,2017-06-26 21:00:00+00:00,1.32462,1.3162339430585819,1.316983943058582,1.3292016341648507,-1.1,-1317.86,0,15,0
447,AUD_CHF,bearish,2017-06-25 21:00:00+00:00,2017-07-12 21:00:00+00:00,0.73752,0.7457078645229063,0.7458771511493328,0.7325057093104003,-0.98,-1175.69,0,15,0
448,XAU_USD,bullish,2017-06-26 00:00:00+00:00,2017-07-03 00:00:00+00:00,1250.8851662597656,1235.0957012635408,1235.1707012635409,1260.3138452575004,-1.0,-1205.73,0,19,0
449,EUR_AUD,bullish,2017-06-26 21:00:00+00:00,2017-06-28 21:00:00+00:00,1.47516118,1.5005432013536981,1.4570139429488207,1.4860495222307075,1.4,1678.41,1,15,0
450,EUR_NZD,bullish,2017-06-26 21:00:00+00:00,2017-06-28 21:00:00+00:00,1.54398538,1.568536971899601,1.5264148300697216,1.5545277099581671,1.4,1676.78,1,15,0
451,GBP_USD,bearish,2017-06-26 21:00:00+00:00,2017-07-13 21:00:00+00:00,1.28443584,1.3038132934077893,1.3030632934077893,1.2732593679553263,-1.04,-1248.32,0,15,0
452,GBP_AUD,bullish,2017-06-26 21:00:00+00:00,2017-06-28 21:00:00+00:00,1.67487002,1.6986970679830795,1.6578026255673057,1.6851104566596165,1.4,1675.27,1,15,0
453,EUR_GBP,bullish,2017-06-26 21:00:00+00:00,2017-06-28 21:00:00+00:00,0.8788872,0.8881328951094207,0.8719457450629022,0.8830520729622586,1.33,1598.34,1,15,0
454,EUR_USD,bearish,2017-06-26 21:00:00+00:00,2017-06-27 21:00:00+00:00,1.1190314,1.126037704693669,1.125287704693669,1.1152776171837986,-1.12,-1343.85,0,14,0
455,GBP_JPY,bullish,2017-06-26 21:00:00+00:00,2017-07-09 21:00:00+00:00,142.279754,148.55008231294195,137.8732760049014,144.92364079705914,1.42,1707.58,1,19,0
456,EUR_CAD,bullish,2017-06-26 21:00:00+00:00,2017-07-03 21:00:00+00:00,1.4823751,1.4683261110946977,1.467432415836739,1.4913407104979568,-0.94,-1128.23,0,15,0
457,NZD_CHF,bearish,2017-06-26 21:00:00+00:00,2017-06-28 21:00:00+00:00,0.70585466,0.6950640795610892,0.7138689519714657,0.7010460848171205,1.35,1615.7,1,15,0
458,AUD_CHF,bearish,2017-06-26 21:00:00+00:00,2017-06-28 21:00:00+00:00,0.73917158,0.7301225537775877,0.7459764593211198,0.7350886524073282,1.33,1595.74,1,15,0
459,GBP_USD,bullish,2017-06-27 21:00:00+00:00,2017-09-20 21:00:00+00:00,1.29113454,1.36490134698187,1.2548733200574842,1.3128912719655095,2.03,2441.18,1,15,0
460,AUD_NZD,bearish,2017-06-27 21:00:00+00:00,2017-07-03 21:00:00+00:00,1.04642008,1.0556682213641664,1.0549182213641664,1.0413211951815002,-1.09,-1305.91,0,15,0
461,GBP_AUD,bearish,2017-06-27 21:00:00+00:00,2017-07-16 21:00:00+00:00,1.70066958,1.658291954516649,1.7306193199189936,1.6826997360486038,1.41,1697.95,1,15,0
462,EUR_GBP,bullish,2017-06-27 21:00:00+00:00,2017-07-11 21:00:00+00:00,0.88018,0.8915070037444621,0.8717931918441235,0.8852120848935259,1.35,1620.69,1,15,0
463,AUD_USD,bullish,2017-06-27 21:00:00+00:00,2017-07-02 21:00:00+00:00,0.75789124,0.7702281853087978,0.7515228967840399,0.761712245929576,1.94,2324.68,1,15,0
464,EUR_CAD,bullish,2017-06-27 21:00:00+00:00,2017-07-03 21:00:00+00:00,1.48356,1.4664240289912576,1.4671740289912576,1.4933915826052455,-1.05,-1254.93,0,15,0
465,EUR_NZD,bearish,2017-06-28 21:00:00+00:00,2017-08-01 21:00:00+00:00,1.57107978,1.5929425634404917,1.5948020085848222,1.5568464428491067,-0.92,-1105.94,0,14,0
466,EUR_GBP,bullish,2017-06-28 21:00:00+00:00,2017-07-11 21:00:00+00:00,0.87963,0.8899611606198577,0.8719347495695433,0.884247150258274,1.34,1611.04,1,15,0
467,GBP_NZD,bearish,2017-06-28 21:00:00+00:00,2017-07-23 21:00:00+00:00,1.78078808,1.735351282910813,1.8128622446452687,1.7615435812128388,1.42,1699.94,1,15,0
468,EUR_GBP,bullish,2017-06-29 21:00:00+00:00,2017-07-10 21:00:00+00:00,0.8771,0.8837071920041535,0.8719908388860045,0.8801654966683973,1.29,1551.85,1,15,0
469,GBP_CHF,bearish,2017-06-29 21:00:00+00:00,2017-07-13 21:00:00+00:00,1.2463545600000001,1.2575269991258191,1.2580651657593473,1.2393281965443919,-0.95,-1144.85,0,15,0
470,EUR_CAD,bullish,2017-06-29 21:00:00+00:00,2017-07-03 21:00:00+00:00,1.4823751,1.466622312634739,1.467372312634739,1.4913767724191567,-1.05,-1259.99,0,15,0
471,AUD_CHF,bearish,2017-06-29 21:00:00+00:00,2017-07-12 21:00:00+00:00,0.73742966,0.7459415867998415,0.7461509260672377,0.7321969003596573,-0.98,-1171.2,0,15,0
472,XAG_USD,bearish,2017-07-03 00:00:00+00:00,2017-07-10 00:00:00+00:00,16.545614627838134,15.443461017914505,16.976548068585174,16.28705456338991,2.56,3069.12,1,15,0
473,AUD_CAD,bearish,2017-07-03 21:00:00+00:00,2017-07-06 21:00:00+00:00,0.9965998,0.979933773029884,1.0086942631736917,0.989343122095785,1.38,1653.59,1,15,0
474,AUD_NZD,bearish,2017-07-03 21:00:00+00:00,2017-07-10 21:00:00+00:00,1.04642008,1.0546356076540013,1.0548083133191026,1.0413871400085386,-0.98,-1175.29,0,15,0
475,AUD_NZD,bearish,2017-07-03 21:00:00+00:00,2017-07-10 21:00:00+00:00,1.04566,1.0544939382215726,1.0547430766534525,1.0402101540079285,-0.97,-1167.09,0,15,0
476,AUD_USD,bullish,2017-07-03 21:00:00+00:00,2017-07-16 21:00:00+00:00,0.7595644,0.7795116875110188,0.7515266184423228,0.7643870689346064,2.48,2978.03,1,15,0
477,AUD_USD,bullish,2017-07-03 21:00:00+00:00,2017-07-16 21:00:00+00:00,0.75977068,0.7801813826173747,0.7515529314107283,0.764701329153563,2.48,2980.48,1,15,0
478,GBP_CAD,bearish,2017-07-03 21:00:00+00:00,2017-07-09 21:00:00+00:00,1.68375618,1.6612344924916287,1.6999170741030356,1.6740596435381787,1.39,1672.31,1,15,0
479,USD_CHF,bearish,2017-07-04 21:00:00+00:00,2017-07-19 21:00:00+00:00,0.96874496,0.9537289681953262,0.9796935654199124,0.9621757967480525,1.37,1645.8,1,15,0
480,EUR_AUD,bullish,2017-07-05 21:00:00+00:00,2017-07-12 21:00:00+00:00,1.49551872,1.4771169693282369,1.4756852922789179,1.5074187766326492,-0.93,-1113.38,0,15,0
481,EUR_CAD,bullish,2017-07-05 21:00:00+00:00,2017-07-06 21:00:00+00:00,1.48116,1.4666878617322578,1.4674378617322579,1.4893932829606453,-1.05,-1265.59,0,15,0
482,EUR_CAD,bullish,2017-07-05 21:00:00+00:00,2017-07-06 21:00:00+00:00,1.4823751,1.4667865858942393,1.4675365858942393,1.4912782084634566,-1.05,-1260.65,0,14,0
483,EUR_CAD,bearish,2017-07-05 21:00:00+00:00,2017-07-12 21:00:00+00:00,1.4801035999999999,1.4511622104094057,1.4945519647642793,1.4714345811414322,2.0,2403.71,1,14,0
484,GBP_CAD,bearish,2017-07-05 21:00:00+00:00,2017-07-09 21:00:00+00:00,1.68331,1.6619720574380443,1.6986488490013583,1.6741066905991853,1.39,1669.33,1,15,0
485,EUR_CAD,bullish,2017-07-06 21:00:00+00:00,2017-07-09 21:00:00+00:00,1.4823751,1.4668496837557472,1.4675996837557472,1.4912403497465518,-1.05,-1260.91,0,14,0
486,EUR_CAD,bullish,2017-07-06 21:00:00+00:00,2017-07-11 21:00:00+00:00,1.4824,1.4596774793614122,1.4604274793614123,1.4955835123831525,-1.03,-1240.96,0,14,0
487,GBP_CAD,bearish,2017-07-06 21:00:00+00:00,2017-07-10 21:00:00+00:00,1.68375618,1.662877541056355,1.698776068155309,1.6747442471068146,1.39,1668.08,1,15,0
488,EUR_AUD,bullish,2017-07-09 21:00:00+00:00,2017-07-12 21:00:00+00:00,1.4986,1.4825968999751893,1.4833468999751893,1.5077518600148863,-1.05,-1259.0,0,15,0
489,EUR_AUD,bullish,2017-07-10 21:00:00+00:00,2017-07-12 21:00:00+00:00,1.49551872,1.4824181999732808,1.4831681999732809,1.5029290320160313,-1.06,-1272.87,0,15,0
490,EUR_NZD,bullish,2017-07-10 21:00:00+00:00,2017-07-12 21:00:00+00:00,1.56880068,1.551766159099646,1.5505034655052203,1.579779008696868,-0.93,-1117.19,0,15,0
491,AUD_NZD,bearish,2017-07-10 21:00:00+00:00,2017-07-11 21:00:00+00:00,1.04642008,1.0570449928633747,1.0562949928633747,1.0404951322819753,-1.08,-1291.14,0,15,0
492,GBP_AUD,bullish,2017-07-10 21:00:00+00:00,2017-07-13 21:00:00+00:00,1.6857708,1.6625955567856348,1.6633455567856348,1.6992259459286192,-1.03,-1240.13,0,15,0
493,EUR_GBP,bullish,2017-07-10 21:00:00+00:00,2017-07-12 21:00:00+00:00,0.88211288,0.8950450091834097,0.8726114014004099,0.887813767159754,1.36,1633.28,1,15,0
494,EUR_USD,bullish,2017-07-10 21:00:00+00:00,2017-07-18 21:00:00+00:00,1.14126924,1.154582061708553,1.134426017757395,1.1453751733455628,1.95,2334.48,1,15,0
495,EUR_CAD,bearish,2017-07-10 21:00:00+00:00,2017-07-12 21:00:00+00:00,1.4801035999999999,1.452021500780368,1.4941338185983608,1.4716854688409833,2.0,2401.85,1,14,0
496,USD_CAD,bearish,2017-07-11 21:00:00+00:00,2017-07-20 21:00:00+00:00,1.29091754,1.2539241219850106,1.3055751780640734,1.2821229571615558,2.52,3028.6,1,15,0
497,EUR_USD,bullish,2017-07-11 21:00:00+00:00,2017-07-18 21:00:00+00:00,1.14117,1.1580434414693714,1.1343259450604384,1.145276432963737,2.47,2958.5,1,15,0
498,EUR_CAD,bearish,2017-07-11 21:00:00+00:00,2017-07-13 21:00:00+00:00,1.4801035999999999,1.4524205845103417,1.4939396172699064,1.4718019896380559,2.0,2400.95,1,15,0
499,EUR_NZD,bullish,2017-07-12 21:00:00+00:00,2017-08-02 21:00:00+00:00,1.57208,1.6022029505127033,1.5506404510328449,1.584943729380293,1.41,1686.02,1,15,0
500,EUR_GBP,bullish,2017-07-12 21:00:00+00:00,2017-07-20 21:00:00+00:00,0.88086,0.8974735250032889,0.8724105961054555,0.8859296423367267,1.97,2359.48,1,15,0
501,EUR_GBP,bullish,2017-07-12 21:00:00+00:00,2017-07-23 21:00:00+00:00,0.88211288,0.8952992104703091,0.872434872728952,0.8879196843626288,1.36,1635.01,1,15,0
502,EUR_USD,bullish,2017-07-12 21:00:00+00:00,2017-07-16 21:00:00+00:00,1.13979,1.1469787934620428,1.1342769489846927,1.1430978306091846,1.3,1564.75,1,15,0
503,NZD_USD,bullish,2017-07-12 21:00:00+00:00,2017-07-16 21:00:00+00:00,0.7259388800000001,0.7369111716086795,0.7177983997161949,0.7308231681702831,1.35,1617.44,1,15,0
504,NZD_CHF,bullish,2017-07-12 21:00:00+00:00,2017-07-16 21:00:00+00:00,0.70001926,0.7109466258927912,0.6919099781300061,0.7048848291219963,1.35,1617.02,1,15,0
505,NZD_CHF,bearish,2017-07-12 21:00:00+00:00,2017-07-25 21:00:00+00:00,0.70585466,0.7135060250095115,0.7136090027073163,0.7012020543756101,-0.99,-1184.06,0,14,0
506,AUD_CAD,bearish,2017-07-13 21:00:00+00:00,2017-07-19 21:00:00+00:00,0.9923995800000001,1.005247613408382,1.004497613408382,0.9851407599549709,-1.06,-1274.39,0,15,0
507,GBP_USD,bearish,2017-07-13 21:00:00+00:00,2017-07-16 21:00:00+00:00,1.29558512,1.3077383364912907,1.3069883364912906,1.2887431901052255,-1.07,-1278.93,0,15,0
508,EUR_GBP,bullish,2017-07-13 21:00:00+00:00,2017-07-18 21:00:00+00:00,0.87916002,0.8876975403310553,0.8727103531034339,0.8830298201379397,1.32,1588.46,1,15,0
509,GBP_JPY,bearish,2017-07-13 21:00:00+00:00,2017-07-19 21:00:00+00:00,147.02666200000002,145.0509682174677,148.45075490453632,146.17220625727822,1.39,1664.8,1,19,0
510,USD_JPY,bullish,2017-07-13 21:00:00+00:00,2017-07-20 21:00:00+00:00,112.634526,111.32827170515571,111.40327170515572,113.37327857690656,-1.06,-1273.1,0,15,0
511,XAU_USD,bullish,2017-07-14 00:00:00+00:00,2017-07-26 00:00:00+00:00,1215.4759755859375,1245.859896695224,1203.64726835903,1222.573199922082,2.57,3082.39,1,18,0
512,NZD_JPY,bullish,2017-07-17 21:00:00+00:00,2017-07-20 21:00:00+00:00,81.705584,83.21801231231876,80.60320322755642,82.36701246346615,1.37,1646.36,1,15,0
513,GBP_CHF,bullish,2017-07-17 21:00:00+00:00,2017-07-20 21:00:00+00:00,1.2447209399999999,1.2285099198879452,1.2292599198879453,1.2539975520672326,-1.05,-1258.21,0,14,0
514,GBP_CHF,bearish,2017-07-17 21:00:00+00:00,2017-07-23 21:00:00+00:00,1.24314332,1.2264267152555055,1.2552729066281212,1.2358655680231272,1.38,1653.8,1,15,0
515,GBP_CHF,bearish,2017-07-17 21:00:00+00:00,2017-07-23 21:00:00+00:00,1.24384,1.2278584562801125,1.2554591275832554,1.236868523450047,1.38,1650.54,1,14,0
516,GBP_JPY,bearish,2017-07-17 21:00:00+00:00,2017-08-13 21:00:00+00:00,146.138,142.04830414103517,148.16461598976392,144.92203040614166,2.02,2421.59,1,19,0
517,NZD_CHF,bullish,2017-07-17 21:00:00+00:00,2017-07-27 21:00:00+00:00,0.70001926,0.7234811275741079,0.6920153368350057,0.7048216138989967,2.93,3517.56,1,15,0
518,GBP_JPY,bearish,2017-07-18 21:00:00+00:00,2017-07-23 21:00:00+00:00,146.295568,143.69125711082995,148.15620056192364,145.17918846284581,1.4,1679.63,1,19,0
519,AUD_CAD,bullish,2017-07-19 21:00:00+00:00,2017-09-05 21:00:00+00:00,1.0031870999999999,0.9693606995593527,0.9701106995593527,1.0230329402643883,-1.02,-1227.21,0,15,0
520,EUR_GBP,bullish,2017-07-19 21:00:00+00:00,2017-07-23 21:00:00+00:00,0.88347874,0.8998280357807471,0.8716042290411479,0.8906034465753113,1.38,1652.21,1,15,0
521,EUR_JPY,bullish,2017-07-19 21:00:00+00:00,2017-08-02 21:00:00+00:00,129.474964,131.04948896146172,128.32946055454047,130.1622660672757,1.37,1649.43,1,15,0
522,EUR_USD,bullish,2017-07-19 21:00:00+00:00,2017-07-23 21:00:00+00:00,1.14870206,1.1665440116741828,1.1357909824484842,1.1564487065309095,1.38,1658.29,1,15,0
523,GBP_JPY,bearish,2017-07-19 21:00:00+00:00,2017-08-09 21:00:00+00:00,146.054908,142.3726787963008,147.88324337892908,144.95790677264256,2.01,2416.77,1,19,0
524,CHF_JPY,bullish,2017-07-19 21:00:00+00:00,2017-07-26 21:00:00+00:00,117.106486,116.24765307744916,116.22577485106648,117.63491268936012,-0.98,-1170.19,0,15,0
525,XAG_USD,bearish,2017-07-20 00:00:00+00:00,2017-08-10 00:00:00+00:00,16.291202487945558,17.003711039800862,16.996211039800862,15.868197356832376,-1.01,-1212.77,0,15,0
526,EUR_JPY,bullish,2017-07-20 21:00:00+00:00,2017-08-02 21:00:00+00:00,129.629,131.65327445850016,128.17117051493042,130.50369769104174,1.39,1666.26,1,15,0
527,XAG_USD,bullish,2017-07-21 00:00:00+00:00,2017-09-11 00:00:00+00:00,16.42969976425171,18.466643639925458,15.009947072811604,17.281551379115772,1.43,1721.66,1,15,0
528,EUR_JPY,bullish,2017-07-23 21:00:00+00:00,2017-08-02 21:00:00+00:00,129.348,130.96195371146447,128.17511547814968,130.0517307131102,1.38,1651.27,1,15,0
529,CHF_JPY,bullish,2017-07-23 21:00:00+00:00,2017-07-26 21:00:00+00:00,117.106486,116.34994110477423,116.34070521884745,117.56595446869154,-0.99,-1185.53,0,15,0
530,GBP_NZD,bearish,2017-07-23 21:00:00+00:00,2017-08-30 21:00:00+00:00,1.75367,1.8061734265607279,1.8054234265607279,1.7226179440635634,-1.01,-1217.39,0,15,0
531,EUR_CHF,bullish,2017-07-24 21:00:00+00:00,2017-07-26 21:00:00+00:00,1.10495928,1.1227834795644658,1.0988190487390197,1.1086434187565883,2.9,3483.43,1,15,0
532,GBP_JPY,bearish,2017-07-24 21:00:00+00:00,2017-08-13 21:00:00+00:00,145.766116,141.49565117513646,147.88069742329128,144.49736714602525,2.02,2423.44,1,19,0
533,GBP_NZD,bearish,2017-07-24 21:00:00+00:00,2017-08-30 21:00:00+00:00,1.7577614000000001,1.8058823055269377,1.8051323055269377,1.7293388566838377,-1.02,-1219.0,0,15,0
534,CAD_JPY,bullish,2017-07-24 21:00:00+00:00,2017-08-01 21:00:00+00:00,89.028344,87.7718301621507,87.84683016215071,89.73725230270958,-1.06,-1276.17,0,15,0
535,AUD_CAD,bullish,2017-07-25 21:00:00+00:00,2017-07-27 21:00:00+00:00,0.9868856,1.0038250148464227,0.9746012841344287,0.9942561895193428,1.38,1654.74,1,15,0
536,GBP_USD,bullish,2017-07-25 21:00:00+00:00,2017-07-27 21:00:00+00:00,1.3010745400000001,1.316795792496325,1.2896361702108858,1.3079375618734688,1.37,1649.32,1,15,0
537,GBP_CHF,bearish,2017-07-25 21:00:00+00:00,2017-07-27 21:00:00+00:00,1.24442,1.2685734973778962,1.2678234973778961,1.2303779015732625,-1.03,-1238.46,0,15,0
538,GBP_CHF,bearish,2017-07-25 21:00:00+00:00,2017-07-27 21:00:00+00:00,1.2514531,1.2686201047080465,1.2678701047080465,1.241602897175172,-1.05,-1254.82,0,15,0
539,GBP_CHF,bearish,2017-07-25 21:00:00+00:00,2017-07-27 21:00:00+00:00,1.2494285,1.2679220858218396,1.2671720858218396,1.2387823485068963,-1.04,-1250.72,0,15,0
540,NZD_CHF,bullish,2017-07-25 21:00:00+00:00,2017-07-30 21:00:00+00:00,0.70677992,0.7271440946222244,0.6985802405350585,0.7116997276789649,2.48,2980.24,1,15,0
541,AUD_NZD,bearish,2017-07-26 21:00:00+00:00,2017-08-22 21:00:00+00:00,1.06648848,1.0893811260869228,1.0886311260869228,1.0532028923478465,-1.03,-1240.65,0,15,0
542,CHF_JPY,bullish,2017-07-26 21:00:00+00:00,2017-07-27 21:00:00+00:00,116.922,116.27885466736872,116.35385466736872,117.26288719957876,-1.13,-1358.41,0,15,0
543,USD_CHF,bearish,2017-07-26 21:00:00+00:00,2017-08-03 21:00:00+00:00,0.96288132,0.9741257378544147,0.9733757378544147,0.9565846692873513,-1.07,-1285.76,0,15,0
544,USD_CHF,bearish,2017-07-26 21:00:00+00:00,2017-08-03 21:00:00+00:00,0.96060842,0.9741888994362422,0.9734388994362422,0.9529101323382547,-1.06,-1270.15,0,15,0
545,CAD_JPY,bullish,2017-07-26 21:00:00+00:00,2017-08-01 21:00:00+00:00,89.028344,87.77802800771137,87.85302800771137,89.73353359537319,-1.06,-1276.58,0,15,0
546,AUD_NZD,bearish,2017-07-27 21:00:00+00:00,2017-08-22 21:00:00+00:00,1.06648848,1.0892856885092854,1.0885356885092854,1.053260154894429,-1.03,-1240.82,0,15,0
547,NZD_CAD,bullish,2017-07-27 21:00:00+00:00,2017-08-09 21:00:00+00:00,0.93211106,0.923068799951221,0.9227939138777764,0.9377013476733341,-0.97,-1164.6,0,15,0
548,NZD_CAD,bullish,2017-07-27 21:00:00+00:00,2017-08-09 21:00:00+00:00,0.9345,0.9221550786081334,0.9229050786081334,0.94145695283512,-1.06,-1277.62,0,14,0
549,EUR_AUD,bullish,2017-07-30 21:00:00+00:00,2017-08-03 21:00:00+00:00,1.46876556,1.4927157982908275,1.451612616742481,1.4790573259545114,1.4,1675.53,1,15,0
550,NZD_JPY,bullish,2017-07-30 21:00:00+00:00,2017-08-01 21:00:00+00:00,82.818006,81.92876327674283,82.00376327674283,83.3065516339543,-1.09,-1310.53,0,15,0
551,AUD_NZD,bearish,2017-07-30 21:00:00+00:00,2017-08-22 21:00:00+00:00,1.06504,1.0892570679014795,1.0885070679014794,1.0509597592591122,-1.03,-1238.35,0,15,0
552,EUR_CAD,bearish,2017-07-30 21:00:00+00:00,2017-08-02 21:00:00+00:00,1.47529804,1.4951367069854975,1.4943867069854975,1.4638448398087014,-1.04,-1247.15,0,14,0
553,EUR_CAD,bullish,2017-07-30 21:00:00+00:00,2017-08-07 21:00:00+00:00,1.46461862,1.4980031634487907,1.4480081365699315,1.474584910058041,2.01,2411.82,1,15,0
554,GBP_CAD,bearish,2017-07-30 21:00:00+00:00,2017-08-02 21:00:00+00:00,1.65017476,1.6687048192559966,1.6679548192559965,1.639506724446402,-1.04,-1250.62,0,15,0
555,EUR_AUD,bearish,2017-07-31 21:00:00+00:00,2017-08-28 21:00:00+00:00,1.4810412000000002,1.508735306502786,1.507985306502786,1.4648747360983287,-1.03,-1233.4,0,14,0
556,NZD_CAD,bullish,2017-07-31 21:00:00+00:00,2017-08-09 21:00:00+00:00,0.93211106,0.9232449708497217,0.9229918587075524,0.9375825807754685,-0.97,-1166.69,0,14,0
557,EUR_CAD,bullish,2017-07-31 21:00:00+00:00,2017-11-30 22:00:00+00:00,1.4823751,1.5386479842724865,1.4427758748107733,1.506134635113536,1.42,1705.27,1,14,0
558,GBP_NZD,bearish,2017-08-01 21:00:00+00:00,2017-08-30 21:00:00+00:00,1.77713944,1.8040768164827274,1.8065634585199184,1.759485028888049,-0.92,-1098.59,0,15,0
559,EUR_AUD,bullish,2017-08-02 21:00:00+00:00,2017-11-30 22:00:00+00:00,1.49551872,1.5740776973423876,1.4569255436776702,1.5186746257933978,2.04,2442.68,1,14,0
560,USD_CAD,bearish,2017-08-02 21:00:00+00:00,2017-08-14 21:00:00+00:00,1.26180804,1.2780269131020991,1.2772769131020991,1.2525267161387406,-1.05,-1258.18,0,15,0
561,EUR_GBP,bullish,2017-08-02 21:00:00+00:00,2017-08-08 21:00:00+00:00,0.8973388800000001,0.9076379339290265,0.8896659258826206,0.9019426524704277,1.34,1610.7,1,15,0
562,GBP_CAD,bearish,2017-08-02 21:00:00+00:00,2017-08-16 21:00:00+00:00,1.65017476,1.626029279347591,1.6674632882308398,1.6398016430614963,1.4,1675.94,1,15,0
563,NZD_USD,bullish,2017-08-02 21:00:00+00:00,2017-08-09 21:00:00+00:00,0.73951932,0.7277038867504921,0.7284538867504922,0.7461585799497047,-1.07,-1281.33,0,15,0
564,XAU_USD,bullish,2017-08-03 00:00:00+00:00,2017-08-15 00:00:00+00:00,1259.065760498047,1284.4787162906327,1241.3657911976404,1269.685742078291,1.44,1722.92,1,19,0
565,EUR_AUD,bullish,2017-08-03 21:00:00+00:00,2017-12-13 22:00:00+00:00,1.49551872,1.5580067326824294,1.4516034334149797,1.5218678919510122,1.42,1707.51,1,14,0
566,GBP_USD,bullish,2017-08-03 21:00:00+00:00,2017-08-14 21:00:00+00:00,1.30640732,1.2916355451724912,1.2923855451724913,1.3148203848965052,-1.05,-1264.19,0,15,0
567,EUR_JPY,bullish,2017-08-03 21:00:00+00:00,2017-08-08 21:00:00+00:00,130.326,128.77481410469306,128.84981410469305,131.21171153718416,-1.05,-1260.97,0,15,0
568,EUR_CAD,bullish,2017-08-03 21:00:00+00:00,2017-09-05 21:00:00+00:00,1.48369144,1.451323381604719,1.4481655316906956,1.5050069849855827,-0.91,-1093.33,0,14,0
569,GBP_AUD,bearish,2017-08-07 21:00:00+00:00,2017-09-13 21:00:00+00:00,1.64874834,1.6767561596710943,1.6793751036753868,1.630372281794768,-0.91,-1097.39,0,15,0
570,EUR_JPY,bullish,2017-08-07 21:00:00+00:00,2017-08-08 21:00:00+00:00,130.09099,128.7708199084014,128.84581990840138,130.8380920549592,-1.06,-1272.28,0,15,0
571,EUR_USD,bullish,2017-08-07 21:00:00+00:00,2017-08-29 21:00:00+00:00,1.1716132,1.2044211777435057,1.1585809756335899,1.179432534619846,2.52,3020.94,1,15,0
572,CAD_CHF,bullish,2017-08-08 21:00:00+00:00,2017-09-07 21:00:00+00:00,0.765006,0.7820302926528797,0.7526627412132779,0.7724119552720332,1.38,1655.09,1,15,0
573,AUD_JPY,bullish,2017-08-08 21:00:00+00:00,2017-08-10 21:00:00+00:00,86.94651999999999,85.3996295049821,85.4746295049821,87.82965429701072,-1.05,-1261.15,0,15,0
574,GBP_AUD,bearish,2017-08-08 21:00:00+00:00,2017-08-16 21:00:00+00:00,1.64831,1.6251727629742894,1.6599339596232168,1.64133562422607,1.99,2388.57,1,15,0
575,GBP_CHF,bullish,2017-08-08 21:00:00+00:00,2017-08-28 21:00:00+00:00,1.2496292,1.222362230132117,1.2231122301321171,1.2655393819207297,-1.03,-1233.94,0,14,0
576,USD_CHF,bearish,2017-08-08 21:00:00+00:00,2017-08-13 21:00:00+00:00,0.97056676,0.9584746629932089,0.9794848829213827,0.9652158862471704,1.36,1627.08,1,14,0
577,NZD_CHF,bullish,2017-08-08 21:00:00+00:00,2017-08-10 21:00:00+00:00,0.71159694,0.6976051758920827,0.6983551758920827,0.7195419984647503,-1.06,-1267.97,0,15,0
578,AUD_CHF,bullish,2017-08-08 21:00:00+00:00,2017-09-14 21:00:00+00:00,0.75733266,0.7764007407190862,0.743570103945079,0.7655901936329526,1.39,1662.61,1,15,0
579,GBP_AUD,bearish,2017-08-09 21:00:00+00:00,2017-08-17 21:00:00+00:00,1.64778,1.62402611026184,1.6597040339358442,1.6406255796384934,1.99,2390.52,1,15,0
