trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,exit_reason,lot_size,risk_usd,commission,gross_pnl,net_pnl,final_r,risk_pct_used,lot_multiplier,tp1_hit,tp2_hit,tp3_hit
AUD_CAD_906,AUD_CAD,bullish,2024-06-06 21:00:00,2024-06-07 12:00:00,0.90816628,0.90657,TP1+Trail,8.09,3680.1,32.36,772.8209999999999,740.4609999999999,0.21,1.188,1.98,True,False,False
GBP_CAD_885,GBP_CAD,bullish,2024-06-02 21:00:00,2024-06-07 12:00:00,1.7364381,1.74776,SAFETY_DAILY_DD_5.5%,3.23,2918.86,12.92,2959.895338149556,2946.975338149556,1.0140586866617638,0.99,1.6500000000000001,True,True,False
GBP_USD_886,GBP_USD,bullish,2024-06-02 21:00:00,2024-06-07 12:00:00,1.27644636,1.27378,SAFETY_DAILY_DD_5.5%,2.62,2915.6,10.48,-698.5865174429858,-709.0665174429859,-0.2396030036503587,0.99,1.6500000000000001,False,False,False
NZD_CHF_890,NZD_CHF,bullish,2024-06-03 21:00:00,2024-06-07 12:00:00,0.55177896,0.54964,SAFETY_DAILY_DD_5.5%,3.89,3075.63,15.56,-832.0543729152239,-847.6143729152238,-0.27053136200232925,1.0398,1.733,False,False,False
GBP_USD_892,GBP_USD,bullish,2024-06-03 21:00:00,2024-06-07 12:00:00,1.27696,1.27378,SAFETY_DAILY_DD_5.5%,2.64,3077.8,10.56,-839.5210903490628,-850.0810903490627,-0.27276661587792017,1.0398,1.733,False,False,False
NZD_CHF_894,NZD_CHF,bullish,2024-06-04 21:00:00,2024-06-07 12:00:00,0.55177896,0.54964,SAFETY_DAILY_DD_5.5%,3.87,3100.41,15.48,-827.7766339147095,-843.2566339147095,-0.26698940911515234,1.0395,1.7325000000000002,False,False,False
GBP_USD_895,GBP_USD,bullish,2024-06-04 21:00:00,2024-06-07 12:00:00,1.27644636,1.27378,SAFETY_DAILY_DD_5.5%,3.19,3100.84,12.76,-850.5678740379011,-863.3278740379011,-0.27430240645692816,1.0395,1.7325000000000002,False,False,False
SPX500_USD_897,SPX500_USD,bullish,2024-06-05 00:00:00,2024-06-07 12:00:00,5323.5125,5330.8,SAFETY_DAILY_DD_5.5%,25.17,3541.01,0.0,183.42616312288104,183.42616312288104,0.051800521072485256,1.188,1.98,False,False,False
ETH_USD_899,ETH_USD,bullish,2024-06-06 00:00:00,2024-06-07 12:00:00,3811.60595703125,3805.64,SAFETY_DAILY_DD_5.5%,26.67,3587.5,0.0,-159.11226491398637,-159.11226491398637,-0.04435185084710421,1.188,1.98,False,False,False
XAU_USD_900,XAU_USD,bullish,2024-06-06 00:00:00,2024-06-07 12:00:00,2373.459623046875,2319.435,SAFETY_DAILY_DD_5.5%,0.56,3577.36,2.24,-3025.3817055395593,-3027.621705539559,-0.845702335112921,1.188,1.98,False,False,False
EUR_NZD_903,EUR_NZD,bearish,2024-06-06 21:00:00,2024-06-07 12:00:00,1.7685852,1.7647,SAFETY_DAILY_DD_5.5%,2.93,3675.31,11.72,1511.7508310383475,1500.0308310383475,0.41132607345729955,1.188,1.98,True,False,False
EUR_GBP_904,EUR_GBP,bearish,2024-06-06 21:00:00,2024-06-07 12:00:00,0.85067556,0.8505,SAFETY_DAILY_DD_5.5%,12.87,3681.58,51.48,225.94602679192457,174.46602679192458,0.06137202689929991,1.188,1.98,False,False,False
NZD_CAD_907,NZD_CAD,bullish,2024-06-06 21:00:00,2024-06-07 12:00:00,0.8406876,0.84232,SAFETY_DAILY_DD_5.5%,5.55,3678.07,22.2,1361.2836036158967,1339.0836036158967,0.37010812834336937,1.188,1.98,True,False,False
NZD_CAD_908,NZD_CAD,bullish,2024-06-06 21:00:00,2024-06-07 12:00:00,0.84028,0.84232,SAFETY_DAILY_DD_5.5%,5.8,3678.53,23.2,1541.5719888379804,1518.3719888379803,0.4190728331257269,1.188,1.98,True,False,False
ETH_USD_909,ETH_USD,bullish,2024-06-07 00:00:00,2024-06-07 12:00:00,3791.7007553710937,3805.64,SAFETY_DAILY_DD_5.5%,25.77,3030.47,0.0,359.2144266115075,359.2144266115075,0.11853422954574952,0.99,1.6500000000000001,False,False,False
XAU_USD_910,XAU_USD,bullish,2024-06-07 00:00:00,2024-06-07 12:00:00,2373.459623046875,2319.435,SAFETY_DAILY_DD_5.5%,0.47,3011.75,1.88,-2539.156287811669,-2541.036287811669,-0.8430833528054017,0.99,1.6500000000000001,False,False,False
XAG_USD_911,XAG_USD,bullish,2024-06-07 00:00:00,2024-06-07 12:00:00,29.362200416564946,29.8435,SAFETY_DAILY_DD_5.5%,0.28,3015.1,1.12,1071.153455977922,1070.0334559779221,0.355262994918219,0.99,1.6500000000000001,True,False,False
EUR_USD_914,EUR_USD,bullish,2024-06-11 21:00:00,2024-06-11 21:00:00,1.08325502,1.07424,SL,4.61,3226.92,18.44,-3226.92,-3245.36,-1.0,1.0398,1.733,False,False,False
EUR_USD_915,EUR_USD,bearish,2024-06-11 21:00:00,2024-06-12 12:00:00,1.0842432,1.08266,TP2+Trail,3.92,3224.64,15.68,2312.0668800000076,2296.3868800000077,0.7170000000000024,1.0398,1.733,True,True,False
AUD_CHF_916,AUD_CHF,bullish,2024-06-11 21:00:00,2024-06-13 05:00:00,0.5920248,0.59457,TP2+Trail,7.1,3224.73,28.4,2312.1314099999995,2283.7314099999994,0.7169999999999999,1.0398,1.733,True,True,False
EUR_CAD_912,EUR_CAD,bullish,2024-06-09 21:00:00,2024-06-13 14:00:00,1.48132028,1.48156,TP1+Trail,5.75,3226.4,23.0,677.544,654.544,0.21,1.0398,1.733,True,False,False
EUR_CAD_913,EUR_CAD,bullish,2024-06-09 21:00:00,2024-06-13 14:00:00,1.48116088,1.48156,TP1+Trail,4.72,3221.51,18.88,676.5171,657.6371,0.21,1.0398,1.733,True,False,False
EUR_CAD_918,EUR_CAD,bullish,2024-06-12 21:00:00,2024-06-13 14:00:00,1.48116088,1.48156,TP1+Trail,4.68,3212.55,18.72,674.6355,655.9155,0.21,1.0398,1.733,True,False,False
EUR_AUD_920,EUR_AUD,bullish,2024-06-12 21:00:00,2024-06-14 08:00:00,1.62659902,1.6168,SL,3.45,3214.19,13.8,-3214.19,-3227.9900000000002,-1.0,1.0398,1.733,False,False,False
GBP_CHF_921,GBP_CHF,bullish,2024-06-13 21:00:00,2024-06-14 08:00:00,1.14023984,1.135,SL,6.32,3722.1,25.28,-3722.1,-3747.38,-1.0,1.188,1.98,False,False,False
NZD_JPY_927,NZD_JPY,bullish,2024-06-13 21:00:00,2024-06-14 08:00:00,96.124556,96.611,TP2+Trail,0.04,3526.02,0.16,2528.1563399999895,2527.9963399999897,0.716999999999997,1.188,1.98,True,True,False
GBP_CAD_925,GBP_CAD,bullish,2024-06-13 21:00:00,2024-06-14 09:00:00,1.74201012,1.7483,TP2+Trail,4.13,3725.35,16.52,2671.0759500000163,2654.5559500000163,0.7170000000000044,1.188,1.98,True,True,False
AUD_CAD_923,AUD_CAD,bullish,2024-06-13 21:00:00,2024-06-14 14:00:00,0.90816628,0.90917,TP1+Trail,8.3,3723.79,33.2,781.9959,748.7959,0.21,1.188,1.98,True,False,False
AUD_NZD_930,AUD_NZD,bearish,2024-06-17 21:00:00,2024-06-19 20:00:00,1.08158602,1.08826,SL,5.21,3552.7,20.84,-3552.7,-3573.54,-1.0,1.1382,1.8970000000000002,False,False,False
CAD_CHF_937,CAD_CHF,bearish,2024-06-19 21:00:00,2024-06-20 08:00:00,0.6490932,0.64834,TP1+Trail,5.78,2750.05,23.12,577.5105,554.3905,0.21,0.891,1.485,True,False,False
USD_CHF_933,USD_CHF,bearish,2024-06-19 21:00:00,2024-06-20 12:00:00,0.89138,0.89174,TP1+Trail,2.71,2752.56,10.84,578.0376,567.1976,0.21,0.891,1.485,True,False,False
USD_CHF_932,USD_CHF,bearish,2024-06-19 21:00:00,2024-06-20 13:00:00,0.8925029999999999,0.89236,TP1+Trail,3.11,2754.98,12.44,578.5458,566.1057999999999,0.21,0.891,1.485,True,False,False
AUD_CHF_938,AUD_CHF,bearish,2024-06-19 21:00:00,2024-06-20 13:00:00,0.59501236,0.59495,TP1+Trail,4.6,2750.83,18.4,577.6743,559.2743,0.21,0.891,1.485,True,False,False
GBP_CAD_934,GBP_CAD,bullish,2024-06-19 21:00:00,2024-06-20 19:00:00,1.74401562,1.73259,SL,2.5,2750.72,10.0,-2750.72,-2760.72,-1.0,0.891,1.485,False,False,False
GBP_CAD_935,GBP_CAD,bullish,2024-06-19 21:00:00,2024-06-20 19:00:00,1.74234,1.73259,SL,2.88,2748.53,11.52,-2748.53,-2760.05,-1.0,0.891,1.485,False,False,False
GBP_CAD_936,GBP_CAD,bullish,2024-06-19 21:00:00,2024-06-20 19:00:00,1.74344,1.73259,SL,2.6,2747.75,10.4,-2747.75,-2758.15,-1.0,0.891,1.485,False,False,False
XAU_USD_917,XAU_USD,bullish,2024-06-12 00:00:00,2024-06-21 13:00:00,2336.0,2340.63,TP1+Trail,0.68,3017.41,2.72,633.6560999999999,630.9360999999999,0.21,0.99,1.6500000000000001,True,False,False
XAU_USD_939,XAU_USD,bullish,2024-06-20 00:00:00,2024-06-21 13:00:00,2342.613618652344,2340.63,TP1+Trail,0.75,3069.48,3.0,644.5908,641.5908,0.21,0.99,1.6500000000000001,True,False,False
AUD_CAD_924,AUD_CAD,bullish,2024-06-13 21:00:00,2024-06-21 14:00:00,0.90946,0.90937,TP1+Trail,6.45,3722.7,25.8,781.7669999999999,755.967,0.21,1.188,1.98,True,False,False
AUD_CAD_942,AUD_CAD,bullish,2024-06-20 21:00:00,2024-06-21 20:00:00,0.9092,0.9092,TP1+Trail,3.13,1833.8,12.52,385.09799999999996,372.578,0.21,0.606,1.01,True,False,False
GBP_CHF_922,GBP_CHF,bearish,2024-06-13 21:00:00,2024-06-24 14:00:00,1.14040692,1.13411,TP2+Trail,3.63,3722.58,14.52,2669.0898599999923,2654.5698599999923,0.716999999999998,1.188,1.98,True,True,False
NZD_CAD_928,NZD_CAD,bullish,2024-06-16 21:00:00,2024-06-25 12:00:00,0.8406876,0.83543,SL,5.29,3553.6,21.16,-3553.6,-3574.7599999999998,-1.0,1.1382,1.8970000000000002,False,False,False
EUR_NZD_929,EUR_NZD,bearish,2024-06-17 21:00:00,2024-06-26 14:00:00,1.75637292,1.75508,TP1+Trail,2.44,3552.48,9.76,746.0208,736.2608,0.21,1.1382,1.8970000000000002,True,False,False
GBP_NZD_940,GBP_NZD,bullish,2024-06-20 21:00:00,2024-06-28 13:00:00,2.0684,2.07396,TP2+Trail,1.71,1837.46,6.84,1317.458819999986,1310.618819999986,0.7169999999999923,0.606,1.01,True,True,False
EUR_GBP_943,EUR_GBP,bearish,2024-06-23 21:00:00,2024-06-28 14:00:00,0.84768832,0.84781,TP1+Trail,6.6,3624.15,26.4,761.0715,734.6715,0.21,1.188,1.98,True,False,False
CAD_CHF_944,CAD_CHF,bearish,2024-06-23 21:00:00,2024-06-30 23:00:00,0.65346682,0.65847,SL,7.18,3627.28,28.72,-3627.28,-3656.0,-1.0,1.188,1.98,False,False,False
GBP_JPY_941,GBP_JPY,bullish,2024-06-20 21:00:00,2024-07-01 00:00:00,200.581846,203.706,TP3,0.01,1572.94,0.04,2129.7607599999997,2129.7207599999997,1.3539999999999999,0.606,1.01,True,True,True
BTC_USD_949,BTC_USD,bullish,2024-06-30 21:00:00,2024-07-02 08:00:00,61187.6697265625,62557.4,TP2+Trail,1.78,3485.32,0.0,2498.9744400000022,2498.9744400000022,0.7170000000000006,1.1382,1.8970000000000002,True,True,False
NZD_USD_919,NZD_USD,bearish,2024-06-12 21:00:00,2024-07-03 14:00:00,0.61630696,0.61162,TP2+Trail,4.47,3210.81,17.88,2302.150769999995,2284.270769999995,0.7169999999999985,1.0398,1.733,True,True,False
GBP_CHF_945,GBP_CHF,bearish,2024-06-25 21:00:00,2024-07-03 14:00:00,1.1376377,1.15,SL,2.26,2709.01,9.04,-2709.01,-2718.05,-1.0,0.891,1.485,False,False,False
EUR_CHF_948,EUR_CHF,bearish,2024-06-27 21:00:00,2024-07-04 06:00:00,0.96305712,0.97504,SL,2.83,3170.57,11.32,-3170.57,-3181.8900000000003,-1.0,1.0398,1.733,False,False,False
CHF_JPY_957,CHF_JPY,bullish,2024-07-02 21:00:00,2024-07-04 06:00:00,178.708942,178.603,TP1+Trail,0.04,3492.19,0.16,733.3599,733.1999000000001,0.21,1.089,1.815,True,False,False
CHF_JPY_960,CHF_JPY,bullish,2024-07-03 21:00:00,2024-07-04 06:00:00,178.708942,178.603,TP1+Trail,0.03,2611.51,0.12,548.4171,548.2971,0.21,0.891,1.485,True,False,False
ETH_USD_959,ETH_USD,bearish,2024-07-03 00:00:00,2024-07-05 02:00:00,3384.02527734375,2927.18,TP3,19.16,3353.43,0.0,4540.54422,4540.54422,1.3539999999999999,1.089,1.815,True,True,True
ETH_USD_961,ETH_USD,bearish,2024-07-04 00:00:00,2024-07-05 04:00:00,3292.958473144531,2864.1,TP3,14.39,3045.57,0.0,4123.701779999999,4123.701779999999,1.3539999999999999,0.99,1.6500000000000001,True,True,True
EUR_CAD_954,EUR_CAD,bearish,2024-07-01 21:00:00,2024-07-05 12:00:00,1.4760265,1.4752,TP1+Trail,3.03,3172.6,12.12,666.246,654.126,0.21,1.0398,1.733,True,False,False
GBP_CAD_953,GBP_CAD,bullish,2024-06-30 21:00:00,2024-07-05 19:00:00,1.73253566,1.74696,TP3,4.76,3494.86,19.04,4732.04044,4713.00044,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
GBP_USD_926,GBP_USD,bearish,2024-06-13 21:00:00,2024-07-08 12:00:00,1.26651518,1.28382,SL,2.17,3722.48,8.68,-3722.48,-3731.16,-1.0,1.188,1.98,False,False,False
CHF_JPY_964,CHF_JPY,bullish,2024-07-04 21:00:00,2024-07-08 12:00:00,178.860774,179.296,TP2+Trail,0.04,3452.33,0.16,2475.32061000002,2475.1606100000204,0.7170000000000059,1.089,1.815,True,True,False
GBP_CAD_967,GBP_CAD,bullish,2024-07-04 21:00:00,2024-07-09 16:00:00,1.73656958,1.74302,TP2+Trail,3.13,3328.02,12.52,2386.190340000006,2373.670340000006,0.7170000000000019,1.089,1.815,True,True,False
AUD_NZD_931,AUD_NZD,bullish,2024-06-18 21:00:00,2024-07-10 02:00:00,1.08328884,1.10876,TP3,2.96,3549.36,11.84,4805.833439999999,4793.993439999999,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
GBP_NZD_950,GBP_NZD,bullish,2024-06-30 21:00:00,2024-07-10 02:00:00,2.0726,2.10351,TP3,2.29,3495.72,9.16,4733.204879999999,4724.0448799999995,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
NZD_CAD_968,NZD_CAD,bullish,2024-07-04 21:00:00,2024-07-10 02:00:00,0.8327968800000001,0.82878,TP1+Trail,6.05,3329.48,24.2,699.1908,674.9907999999999,0.21,1.089,1.815,True,False,False
NZD_USD_972,NZD_USD,bullish,2024-07-09 21:00:00,2024-07-10 02:00:00,0.60849596,0.60801,TP1+Trail,5.98,3490.81,23.92,733.0700999999999,709.1501,0.21,1.089,1.815,True,False,False
NZD_CHF_973,NZD_CHF,bullish,2024-07-09 21:00:00,2024-07-10 02:00:00,0.547239,0.54584,TP1+Trail,10.13,3492.94,40.52,733.5174,692.9974,0.21,1.089,1.815,True,False,False
NZD_JPY_974,NZD_JPY,bullish,2024-07-09 21:00:00,2024-07-10 02:00:00,98.11548,98.195,TP2+Trail,0.05,3685.82,0.2,2642.732939999987,2642.5329399999873,0.7169999999999964,1.089,1.815,True,True,False
XAU_USD_946,XAU_USD,bullish,2024-06-27 00:00:00,2024-07-11 12:00:00,2314.7424790039063,2406.39,TP3,0.81,3170.97,3.24,4293.493379999999,4290.253379999999,1.3539999999999999,1.0398,1.733,True,True,True
XAU_USD_947,XAU_USD,bullish,2024-06-27 00:00:00,2024-07-11 12:00:00,2316.39990234375,2406.39,TP3,0.77,3162.32,3.08,4281.78128,4278.70128,1.3539999999999999,1.0398,1.733,True,True,True
AUD_USD_956,AUD_USD,bullish,2024-07-02 21:00:00,2024-07-11 12:00:00,0.66756888,0.67902,TP3,5.49,3353.13,21.96,4540.138019999999,4518.178019999999,1.3539999999999999,1.089,1.815,True,True,True
CHF_JPY_976,CHF_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,178.860774,177.632,TP2+Trail,0.05,4326.37,0.2,3102.007289999999,3101.8072899999993,0.7169999999999999,1.188,1.98,True,True,False
EUR_JPY_977,EUR_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,172.173434,172.734,TP2+Trail,0.02,3887.98,0.08,2787.6816599999943,2787.6016599999944,0.7169999999999985,1.188,1.98,True,True,False
GBP_JPY_978,GBP_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,204.512556,205.173,TP2+Trail,0.02,5257.0,0.08,3769.2689999999993,3769.1889999999994,0.7169999999999999,1.188,1.98,True,True,False
AUD_JPY_979,AUD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,107.054216,107.73,TP2+Trail,0.03,3803.64,0.12,2727.2098800000035,2727.0898800000036,0.717000000000001,1.188,1.98,True,True,False
AUD_JPY_980,AUD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,107.567508,107.73,TP2+Trail,0.04,4241.04,0.16,3040.8256799999945,3040.6656799999946,0.7169999999999987,1.188,1.98,True,True,False
CAD_JPY_981,CAD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,116.499768,116.614,TP2+Trail,0.02,3233.93,0.08,2318.727810000005,2318.647810000005,0.7170000000000015,1.188,1.98,True,True,False
NZD_JPY_982,NZD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,97.796508,97.171,TP1+Trail,0.05,4168.15,0.2,875.3114999999999,875.1114999999999,0.21,1.188,1.98,True,False,False
NZD_JPY_983,NZD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,98.29,97.171,SL,0.04,3654.73,0.16,-3654.73,-3654.89,-1.0,1.188,1.98,False,False,False
NZD_JPY_984,NZD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,98.11548,97.171,TP1+Trail,0.05,3959.32,0.2,831.4572000000001,831.2572,0.21,1.188,1.98,True,False,False
GBP_AUD_985,GBP_AUD,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,1.9005502,1.9045,TP1+Trail,3.65,3981.71,14.6,836.1591,821.5591,0.21,1.188,1.98,True,False,False
USD_JPY_986,USD_JPY,bullish,2024-07-10 21:00:00,2024-07-11 12:00:00,159.029192,158.653,TP2+Trail,3.16,3974.2,12.64,2849.5013999999946,2836.861399999995,0.7169999999999986,1.188,1.98,True,True,False
GBP_JPY_987,GBP_JPY,bullish,2024-07-11 21:00:00,2024-07-12 13:00:00,204.512556,205.496,TP1+Trail,0.02,5548.1,0.08,1165.101,1165.0210000000002,0.21,1.1382,1.8970000000000002,True,False,False
EUR_CAD_951,EUR_CAD,bullish,2024-06-30 21:00:00,2024-07-15 04:00:00,1.4676595,1.48764,TP3,3.53,3490.17,14.12,4725.69018,4711.57018,1.3539999999999999,1.1382,1.8970000000000002,True,True,True
GBP_NZD_970,GBP_NZD,bullish,2024-07-09 21:00:00,2024-07-15 06:00:00,2.0898958,2.12886,TP3,1.8,3493.97,7.2,4730.8353799999995,4723.63538,1.3539999999999999,1.089,1.815,True,True,True
EUR_USD_962,EUR_USD,bearish,2024-07-04 21:00:00,2024-07-15 10:00:00,1.0818366,1.09098,SL,3.36,3332.1,13.44,-3332.1,-3345.54,-1.0,1.089,1.815,False,False,False
EUR_NZD_971,EUR_NZD,bullish,2024-07-09 21:00:00,2024-07-15 17:00:00,1.76722444,1.79318,TP3,2.66,3489.32,10.64,4724.53928,4713.89928,1.3539999999999999,1.089,1.815,True,True,True
BTC_USD_989,BTC_USD,bearish,2024-07-14 21:00:00,2024-07-15 22:00:00,60487.5511796875,64388.7,SL,1.25,4378.11,0.0,-4378.11,-4378.11,-1.0,1.188,1.98,False,False,False
NZD_CAD_975,NZD_CAD,bullish,2024-07-09 21:00:00,2024-07-16 14:00:00,0.8327968800000001,0.8276,SL,6.37,3493.46,25.48,-3493.46,-3518.94,-1.0,1.089,1.815,False,False,False
NZD_CAD_994,NZD_CAD,bullish,2024-07-16 21:00:00,2024-07-16 22:00:00,0.8327968800000001,0.82932,SL,3.95,2896.15,15.8,-2896.15,-2911.9500000000003,-1.0,0.78,1.3,False,False,False
ETH_USD_988,ETH_USD,bearish,2024-07-14 21:00:00,2024-07-17 01:00:00,3265.101757324219,3485.03,SL,17.8,4379.56,0.0,-4379.56,-4379.56,-1.0,1.188,1.98,False,False,False
GBP_USD_958,GBP_USD,bullish,2024-07-02 21:00:00,2024-07-17 07:00:00,1.27644636,1.30084,TP3,2.8,3357.97,11.2,4546.691379999999,4535.4913799999995,1.3539999999999999,1.089,1.815,True,True,True
NZD_CHF_955,NZD_CHF,bullish,2024-07-01 21:00:00,2024-07-17 12:00:00,0.54936,0.53922,SL,3.05,3177.11,12.2,-3177.11,-3189.31,-1.0,1.0398,1.733,False,False,False
EUR_CHF_991,EUR_CHF,bullish,2024-07-16 21:00:00,2024-07-17 12:00:00,0.96850626,0.9696,TP1+Trail,4.36,2895.45,17.44,608.0445,590.6044999999999,0.21,0.78,1.3,True,False,False
NZD_CHF_952,NZD_CHF,bullish,2024-06-30 21:00:00,2024-07-17 13:00:00,0.54844,0.53818,SL,3.43,3496.34,13.72,-3496.34,-3510.06,-1.0,1.1382,1.8970000000000002,False,False,False
AUD_CHF_996,AUD_CHF,bullish,2024-07-16 21:00:00,2024-07-17 16:00:00,0.59469088,0.59485,TP1+Trail,3.7,2895.48,14.8,608.0508,593.2508,0.21,0.78,1.3,True,False,False
NAS100_USD_997,NAS100_USD,bullish,2024-07-17 00:00:00,2024-07-18 15:00:00,20227.366,19635.6,SL,6.79,3650.1,0.0,-3650.1,-3650.1,-1.0,0.99,1.6500000000000001,False,False,False
NZD_USD_965,NZD_USD,bullish,2024-07-04 21:00:00,2024-07-19 01:00:00,0.6147484599999999,0.60274,SL,2.85,3325.01,11.4,-3325.01,-3336.4100000000003,-1.0,1.089,1.815,False,False,False
NZD_USD_969,NZD_USD,bullish,2024-07-07 21:00:00,2024-07-19 01:00:00,0.61498948,0.60274,SL,3.17,3794.6,12.68,-3794.6,-3807.2799999999997,-1.0,1.188,1.98,False,False,False
USD_CHF_993,USD_CHF,bearish,2024-07-16 21:00:00,2024-07-19 01:00:00,0.89373824,0.88894,TP2+Trail,2.9,2902.86,11.6,2081.3506199999965,2069.7506199999966,0.7169999999999987,0.78,1.3,True,True,False
EUR_AUD_1002,EUR_AUD,bearish,2024-07-18 21:00:00,2024-07-22 12:00:00,1.62378934,1.63649,SL,2.37,3204.29,9.48,-3204.29,-3213.77,-1.0,0.891,1.485,False,False,False
AUD_USD_1000,AUD_USD,bullish,2024-07-18 21:00:00,2024-07-22 13:00:00,0.66922676,0.66364,SL,5.66,3205.53,22.64,-3205.53,-3228.17,-1.0,0.891,1.485,False,False,False
AUD_USD_1003,AUD_USD,bullish,2024-07-21 21:00:00,2024-07-22 13:00:00,0.66922676,0.66364,SL,6.51,3686.99,26.04,-3686.99,-3713.0299999999997,-1.0,1.0398,1.733,False,False,False
EUR_USD_963,EUR_USD,bullish,2024-07-04 21:00:00,2024-07-22 13:00:00,1.08325502,1.08806,SAFETY_DAILY_DD_4.9%,1.97,3327.91,7.88,1314.1380339005796,1306.2580339005794,0.39488388625310766,1.089,1.815,True,False,False
GBP_CAD_966,GBP_CAD,bullish,2024-07-04 21:00:00,2024-07-22 13:00:00,1.74401562,1.77844,SAFETY_DAILY_DD_4.9%,1.7,3320.7,6.8,4137.118083222966,4130.3180832229655,1.2458572238452632,1.089,1.815,True,True,False
BTC_USD_990,BTC_USD,bullish,2024-07-15 00:00:00,2024-07-22 13:00:00,61187.6697265625,67112.1,SAFETY_DAILY_DD_4.9%,0.88,4367.69,0.0,4311.396216565187,4311.396216565187,0.9871113143481309,1.188,1.98,True,True,False
EUR_CHF_992,EUR_CHF,bearish,2024-07-16 21:00:00,2024-07-22 13:00:00,0.97232426,0.96736,SAFETY_DAILY_DD_4.9%,4.16,2895.53,16.64,1950.397712506061,1933.757712506061,0.6735891917908158,0.78,1.3,True,False,False
CAD_CHF_995,CAD_CHF,bearish,2024-07-16 21:00:00,2024-07-22 13:00:00,0.6490932,0.64579,SAFETY_DAILY_DD_4.9%,2.2,2895.61,8.8,726.7027505115336,717.9027505115337,0.250967067564877,0.78,1.3,False,False,False
EUR_AUD_998,EUR_AUD,bearish,2024-07-17 21:00:00,2024-07-22 13:00:00,1.62483,1.63954,SAFETY_DAILY_DD_4.9%,2.13,3781.95,8.52,-3133.2259431835864,-3141.7459431835864,-0.8284683676895745,1.0398,1.733,False,False,False
SPX500_USD_999,SPX500_USD,bullish,2024-07-18 00:00:00,2024-07-22 13:00:00,5573.5155,5551.7,SAFETY_DAILY_DD_4.9%,39.61,3778.19,0.0,-864.112216988034,-864.112216988034,-0.22871063048391796,1.0398,1.733,False,False,False
AUD_CAD_1001,AUD_CAD,bullish,2024-07-18 21:00:00,2024-07-22 13:00:00,0.9177,0.91365,SAFETY_DAILY_DD_4.9%,4.05,3205.89,16.2,-1640.2518042168674,-1656.4518042168675,-0.5116369570437125,0.891,1.485,False,False,False
AUD_CAD_1004,AUD_CAD,bullish,2024-07-21 21:00:00,2024-07-22 13:00:00,0.9169024,0.91365,SAFETY_DAILY_DD_4.9%,5.11,3689.58,20.44,-1661.9749232086886,-1682.4149232086886,-0.4504509790297781,1.0398,1.733,False,False,False
EUR_AUD_1005,EUR_AUD,bearish,2024-07-21 21:00:00,2024-07-22 13:00:00,1.62873334,1.63954,SAFETY_DAILY_DD_4.9%,2.24,3685.22,8.96,-2420.6888340833643,-2429.6488340833644,-0.6568641313363556,1.0398,1.733,False,False,False
SPX500_USD_1009,SPX500_USD,bullish,2024-07-24 00:00:00,2024-07-24 14:00:00,5573.5155,5479.0,SL,35.1,3435.98,0.0,-3435.98,-3435.98,-1.0,0.99,1.6500000000000001,False,False,False
GBP_CHF_1007,GBP_CHF,bullish,2024-07-23 21:00:00,2024-07-25 09:00:00,1.1455675,1.1322,SL,2.61,3439.14,10.44,-3439.14,-3449.58,-1.0,0.99,1.6500000000000001,False,False,False
ETH_USD_1008,ETH_USD,bearish,2024-07-24 00:00:00,2024-07-29 02:00:00,3426.45148046875,3331.68,TP2+Trail,18.27,3436.03,0.0,2463.633510000001,2463.633510000001,0.7170000000000002,0.99,1.6500000000000001,True,True,False
AUD_NZD_1016,AUD_NZD,bullish,2024-07-29 21:00:00,2024-07-30 08:00:00,1.10745,1.11104,TP2+Trail,5.9,3560.46,23.6,2552.849819999976,2529.249819999976,0.7169999999999932,1.0398,1.733,True,True,False
AUD_NZD_1015,AUD_NZD,bullish,2024-07-29 21:00:00,2024-07-30 16:00:00,1.10789436,1.10782,TP1+Trail,5.6,3564.71,22.4,748.5891,726.1891,0.21,1.0398,1.733,True,False,False
SPX500_USD_1021,SPX500_USD,bullish,2024-07-31 00:00:00,2024-07-31 00:00:00,5573.5155,5456.4,SL,38.57,3936.98,0.0,-3936.98,-3936.98,-1.0,1.1382,1.8970000000000002,False,False,False
AUD_NZD_1019,AUD_NZD,bullish,2024-07-30 21:00:00,2024-07-31 01:00:00,1.10185084,1.0997,TP1+Trail,4.45,3933.86,17.8,826.1106,808.3106,0.21,1.1382,1.8970000000000002,True,False,False
