date,balance,equity,daily_hwm,open_trades,trading_halted
2023-05-16,97724.5013674013,95420.45835021601,97724.5013674013,11,False
2023-05-17,95732.2213674013,96272.2706871617,97724.5013674013,9,False
2023-05-18,95732.2213674013,95727.92075887421,96272.2706871617,9,False
2023-05-19,95732.2213674013,94980.55829779335,95732.2213674013,9,False
2023-05-21,95732.2213674013,94926.62299148242,95732.2213674013,9,False
2023-05-22,93791.7913674013,96184.56803506074,95732.2213674013,7,False
2023-05-23,92863.16136740129,97339.56667589034,96184.56803506074,24,False
2023-05-24,95972.35090740127,101034.11292466216,97339.56667589034,17,False
2023-05-25,97231.72562740128,103063.87700530456,101034.11292466216,17,False
2023-05-26,98686.42512740128,105111.37236182687,103063.87700530456,15,False
2023-05-28,97511.04512740127,105080.38250770865,105111.37236182687,15,False
2023-05-29,97511.04512740127,104453.3444269227,105080.38250770865,16,False
2023-05-30,99473.63110740128,106281.76739060452,104453.3444269227,17,False
2023-05-31,103397.66860740128,105237.03971388702,106281.76739060452,13,False
2023-06-01,103397.66860740128,106748.27833244942,105237.03971388702,18,False
2023-06-02,102893.85322740128,106991.04056965496,106748.27833244942,14,False
2023-06-04,102893.85322740128,107315.18314856951,106991.04056965496,14,False
2023-06-05,104837.54439601433,104837.54439601433,104837.54439601433,0,True
2023-06-06,103854.63189601433,103854.63189601433,104837.54439601433,0,False
2023-06-07,103854.63189601433,102745.37034696601,103854.63189601433,3,False
2023-06-08,103854.63189601433,104623.48313580523,103854.63189601433,5,False
2023-06-09,103854.63189601433,104509.90054219893,104623.48313580523,5,False
2023-06-11,103854.63189601433,106345.98462312495,104509.90054219893,9,False
2023-06-12,104732.48699601433,105462.34444622915,106345.98462312495,9,False
2023-06-13,104989.06409601432,107662.15182763335,105462.34444622915,12,False
2023-06-14,104989.06409601432,110080.11163225437,107662.15182763335,14,False
2023-06-15,107967.76537601431,112248.7497504949,110080.11163225437,12,False
2023-06-16,107967.76537601431,111642.531347399,112248.7497504949,13,False
2023-06-18,107967.76537601431,111676.1829190416,111642.531347399,14,False
2023-06-19,107967.76537601431,110310.40322921191,111676.1829190416,17,False
2023-06-20,107618.92651601431,110708.99022816631,110310.40322921191,19,False
2023-06-21,108836.13043601431,112445.0584742057,110708.99022816631,15,False
2023-06-22,108836.13043601431,116043.31802010478,112445.0584742057,18,False
2023-06-23,112315.1068160143,117832.74729026883,116043.31802010478,14,False
2023-06-25,113826.2262960143,118434.82044070345,117832.74729026883,19,False
2023-06-26,116274.0877360143,118848.21218432867,118434.82044070345,18,False
2023-06-27,115154.4277360143,116792.15711607055,118848.21218432867,19,False
2023-06-28,115413.8182360143,116482.29352998559,116792.15711607055,19,False
2023-06-29,114169.3782360143,117483.79081259422,116482.29352998559,23,False
2023-06-30,114898.97752601429,118866.61285562448,117483.79081259422,23,False
2023-07-02,114898.97752601429,118798.54544088969,118866.61285562448,24,False
2023-07-03,116015.22626601429,122350.85533285333,118798.54544088969,27,False
2023-07-04,119840.31726601427,122262.61056893953,122350.85533285333,22,False
2023-07-05,119840.31726601427,125070.25899381723,122262.61056893953,30,False
2023-07-06,121134.12396601429,125775.59261314667,125070.25899381723,33,False
2023-07-07,120749.84468601429,124528.41783513229,125775.59261314667,27,False
2023-07-09,120749.84468601429,125076.22392645883,124528.41783513229,30,False
2023-07-10,122708.80974601429,126796.9667402058,125076.22392645883,29,False
2023-07-11,121414.06974601428,128102.79098434495,126796.9667402058,31,False
2023-07-12,124362.41336601428,126574.314871953,128102.79098434495,26,False
2023-07-13,123705.40022601429,129187.28953232926,126574.314871953,24,False
2023-07-14,124723.41062601427,128328.76764422546,129187.28953232926,21,False
2023-07-16,124723.41062601427,127973.67563952025,128328.76764422546,22,False
2023-07-17,121848.95062601428,128327.92705439273,127973.67563952025,21,False
2023-07-18,121540.96021601428,130147.10712058665,128327.92705439273,21,False
2023-07-19,122552.60003601428,131574.7582598964,130147.10712058665,20,False
2023-07-20,123793.46389601428,127943.39838562878,131574.7582598964,22,False
2023-07-21,123793.46389601428,132745.32824404878,127943.39838562878,23,False
2023-07-23,123793.46389601428,134364.17187446667,132745.32824404878,27,False
2023-07-24,128567.73223601427,136640.12459632428,134364.17187446667,29,False
2023-07-25,131631.77942601428,137215.7768690343,136640.12459632428,28,False
2023-07-26,135443.11272601428,144106.39427088367,137215.7768690343,33,False
2023-07-27,138956.68263372927,138956.68263372927,138956.68263372927,0,True
2023-07-28,138956.68263372927,138956.68263372927,138956.68263372927,0,False
2023-07-30,138956.68263372927,141015.5921296811,138956.68263372927,5,False
2023-07-31,139546.88923372928,140986.69848963266,141015.5921296811,7,False
2023-08-01,136907.4497337293,137612.4245261899,140986.69848963266,6,False
2023-08-02,136907.4497337293,137420.51972387455,137612.4245261899,10,False
2023-08-03,135034.3697337293,136235.21159819423,137420.51972387455,10,False
